prdtName,Brand,url,rating-info,price,ingredients,skin_type,amount,type
KAHI Han-Gyob Tone Up Sun Skin #Purple 40ml,KAHI,https://global.oliveyoung.com/product/detail?prdtNo=GA250430212,,US$27.75,"Water, Butylene Glycol, Glycerin, Diisopropyl Sebacate, Butyloctyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Polysilicone-15, C12-15 Alkyl Benzoate, Niacinamide, Silica, Hydrogenated Polydecene, Pentylene Glycol, Titanium Dioxide (CI 77891), 1,2-Hexanediol, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Caesalpinia Spinosa Fruit Extract, Fraxinus Rhynchophylla Extract, Kappaphycus Alvarezii Extract, Carica Papaya (Papaya) Fruit Extract, Prunus Mume Fruit Extract, Malus Domestica Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Bamboo Vinegar, Saururus Chinensis Extract, Artemisia Princeps Leaf Extract, Polyglyceryl-6 Distearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Potassium Cetyl Phosphate, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Isododecane, Octyldodecanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Decyl Glucoside, Tromethamine, Polyglyceryl-4 Isostearate, Glyceryl Glucoside, Ethylhexylglycerin, Methylpropanediol, Isopropyl Titanium Triisostearate, Aluminum Hydroxide, Adenosine, Trisodium Ethylenediamine Disuccinate, Beta-Glucan, Tocopherol, Cetearyl Alcohol, Xanthan Gum, Fragrance, Fast Acid Magenta (CI 17200), Brilliant Blue FCF (CI 42090)",For all skin types / Purple,40ml,Face Sunscreen
KAHI Han-Gyob Tone Up Sun Skin #Green 40ml,KAHI,https://global.oliveyoung.com/product/detail?prdtNo=GA250430211,,US$27.75,"Water, Butylene Glycol, Glycerin, Diisopropyl Sebacate, Butyloctyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Polysilicone-15, Titanium Dioxide (CI 77891), C12-15 Alkyl Benzoate, Niacinamide, Silica, Hydrogenated Polydecene, Pentylene Glycol, 1,2-Hexanediol, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Caesalpinia Spinosa Fruit Extract, Fraxinus Rhynchophylla Extract, Kappaphycus Alvarezii Extract, Carica Papaya (Papaya) Fruit Extract, Prunus Mume Fruit Extract, Malus Domestica Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Bamboo Vinegar, Saururus Chinensis Extract, Artemisia Princeps Leaf Extract, Polyglyceryl-6 Distearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Potassium Cetyl Phosphate, Isododecane, Octyldodecanol, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Decyl Glucoside, Tromethamine, Polyglyceryl-4 Isostearate, Isopropyl Titanium Triisostearate, Glyceryl Glucoside, Aluminum Hydroxide, Ethylhexylglycerin, Methylpropanediol, Adenosine, Trisodium Ethylenediamine Disuccinate, Beta-Glucan, Tocopherol, Cetearyl Alcohol, Xanthan Gum, Fragrance, Brilliant Blue FCF (CI 42090)",For all skin types / Green,40ml,Face Sunscreen
KAHI Velvet Glow Sun Stick 13.5g,KAHI,https://global.oliveyoung.com/product/detail?prdtNo=GA250430210,,US$21.09,"Octyldodecanol, C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Propylheptyl Caprylate, Homosalate, Octocrylene, Dibutyl Lauroyl Glutamide, Ethylhexyl Salicylate, Caprylic/Capric Triglyceride, Butyloctyl Salicylate, Butyl Methoxydibenzoylmethane, Dibutyl Ethylhexanoyl Glutamide, Rosa Damascena Flower Oil, Rosa Canina Fruit Oil, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, Vitis Vinifera (Grape) Seed Oil, Centella Asiatica Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Dextrin Palmitate, (-)-alpha-bisabolol, Adenosine, Tocopherol, Diisostearyl Malate, Polyglyceryl-2 Diisostearate, Water, Butylene Glycol, 1,2-Hexanediol, Ethylhexylglycerin, Ascorbyl Dipalmitate, Fragrance, Lithol Rubine BCA (CI 15850)",For all skin types,13.9g,Face Sunscreen
Dinsee Premium Vegan Blue Tone Up Sunscreen SPF50+ PA++++ 50ml,Dinsee,https://global.oliveyoung.com/product/detail?prdtNo=GA250430141,5.0,US$17.50,"Water, Zinc Oxide, Dibutyl Adipate, Cyclohexasiloxane, Propanediol, Butyloctyl Salicylate, Dicaprylyl Carbonate, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Disiloxane, Glycerin, Niacinamide, Caprylyl Methicone, Titanium Dioxide, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Phenyl Trimethicone, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Disteardimonium Hectorite, Magnesium Sulfate, Methyl Methacrylate Crosspolymer, Triethoxycaprylylsilane, 1,2-Hexanediol, Fragrance, Poly C10-30 Alkyl Acrylate, Caprylyl Glycol, Glyceryl Caprylate, Ultramarines, Chromium Oxide Greens, Ethylhexylglycerin, Adenosine, Aluminum Hydroxide, Sodium Hyaluronate, Tocopherol, Ectoin, Ferulic Acid, Butylene Glycol, Methylpropanediol, Octadecane, Lactic Acid/Glycolic Acid Copolymer, Hydrogenated Lecithin, Solidago Virgaurea (Goldenrod) Extract, Eugenia Caryophyllus (Clove) Bud Extract, Polyglyceryl-10 Stearate, Laminaria Japonica Extract, Aloe Barbadensis Leaf Extract, Dioscorea Japonica Root Extract, Panthenol, Saussurea Involucrata Extract, Ulmus Davidiana Root Extract, Lactobacillus Ferment, Stellaria Media (Chickweed) Extract, Viola Mandshurica Flower Extract, Chamomilla Recutita (Matricaria) Flower/Leaf Extract, Borago Officinalis Extract, Sodium Ascorbyl Phosphate, Centaurea Cyanus Flower Extract, Tocopheryl Acetate, Phaseolus Vulgaris (Kidney Bean) Seed Extract, Lavandula Angustifolia (Lavender) Flower Extract, Centella Asiatica Extract, Xanthan Gum, Sodium DNA, Disodium EDTA, Retinyl Palmitate, Biotin, Thiamine HCl, Folic Acid, Pyridoxine, Cyanocobalamin","Tripe functionality: wrinkle care, brightening and UV protection",50ml/per 1ea,Face Sunscreen
Cell Fusion C Dark Spot Toning Sunscreen 35ml 2 trial Set (+1.2ml 14ea),Cell Fusion C,https://global.oliveyoung.com/product/detail?prdtNo=GA250430115,4.7,US$29.68,"Water, Propanediol, Titanium Dioxide (CI 77891), Diisopropyl Sebacate, Methyl Trimethicone, Isononyl Isononanoate, Niacinamide, Glycerin, Butyloctyl Salicylate, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, 1,2-Hexanediol, Dicaprylyl Carbonate, Dimethicone/Vinyl Dimethicone Crosspolymer, Simmondsia Chinensis (Jojoba) Seed Oil, Solanum Lycopersicum (Tomato) Fruit Extract, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Pentylene Glycol, Polysilicone-15, Terephthalylidene Dicamphor Sulfonic Acid, Trimethylsiloxysilicate, Isododecane, Potassium Cetyl Phosphate, Polyhydroxystearic Acid, Sodium Polyacryloyldimethyl Taurate, Tromethamine, Silica, Aluminum Hydroxide, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearic Acid, Octyldodecanol, Ammonium Polyacryloyldimethyl Taurate, Polyglyceryl-10 Myristate, Polyglyceryl-4 Isostearate, Polyglyceryl-2 Dipolyhydroxystearate, Ethylhexylglycerin, Isopropyl Titanium Triisostearate, Adenosine, Butylene Glycol, Trisodium Ethylenediamine Disuccinate, Lauroyl Lysine, Hydroxypropyl Methylcellulose Stearoxy Ether, 3-O-Ethyl Ascorbic Acid, Bisabolol, Glutathione, Arginine, Tocopherol, Squalane, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Ceramide NP, Sodium Stearoyl Glutamate, Behenyl Alcohol, Xanthan Gum, Carbomer, Fragrance, Iron Oxide Yellow (CI 77492), Iron Oxide Red (CI 77491)",For all skin types,35ml x 2ea,Face Sunscreen
Cell Fusion C Aquatica Cooling Sunscreen 35ml*2 trial SET (+1.2ml 14ea),Cell Fusion C,https://global.oliveyoung.com/product/detail?prdtNo=GA250430114,4.8,US$26.37,"Water, Dibutyl Adipate, Alcohol Denat., Butyloctyl Salicylate, Silica, Dipropylene Glycol, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Octocrylene, Propanediol, Niacinamide, Erythritol, Terephthalylidene Dicamphor Sulfonic Acid, Pentylene Glycol, Methylpropanediol, Tromethamine, Sphingomonas Ferment Extract, Saccharomyces Ferment Filtrate, Rosmarinus Officinalis (Rosemary) Leaf Water, Centella Asiatica Extract, Tremella Fuciformis (Mushroom) Extract, Camellia Sinensis Leaf Extract, Mentha Rotundifolia Leaf Extract, Thymus Vulgaris (Thyme) Leaf Extract, Sodium Hyaluronate, Polymethylsilsesquioxane, 1,2-Hexanediol, Butylene Glycol, Hydroxyethyl Urea, Polyglyceryl-3 Methylglucose Distearate, Stearyl Heptanoate, Dimethiconol, Poly C10-30 Alkyl Acrylate, Microcrystalline Cellulose, Polyether-1, Ethylhexylglycerin, Adenosine, Sodium Stearoyl Glutamate, Methyl Diisopropyl Propionamide, Cellulose Gum, Albatrellus Confluens (Mushroom) Extract, Tocopherol, Glycerin, Sodium Chloride, Sodium Bicarbonate, Calcium Chloride, Potassium Chloride, Glycine, Arginine, Glutamic Acid, Behenyl Alcohol, Carbomer, Fragrance",For all skin types,35ml x 2ea,Face Sunscreen
[Strict MARU EDITION] athe Vegan Relief Sun Cream SPF50+ PA++++ 50ml Set (+35ml+MARU Sun Cushion Case),athe,https://global.oliveyoung.com/product/detail?prdtNo=GA250430096,4.7,US$32.00,"Water, Zinc Oxide (CI 77947), Butyloctyl Salicylate, Propylheptyl Caprylate, Cyclohexasiloxane, Propanediol, Disiloxane, Isododecane, C15-19 Alkane, Caprylyl Methicone, Cetyl Diglyceryl Tris(Trimethylsiloxy)silylethyl Dimethicone, Niacinamide, Sodium Chloride, Glycerin, Hippophae Rhamnoides Oil, Bacillus/Soybean Ferment Extract, Lactobacillus/Rye Flour Ferment, Lactobacillus/Soymilk Ferment Filtrate, Lactobacillus Ferment Lysate, Sodium Hyaluronate, Wine, Centella Asiatica Extract, Hyaluronic Acid, Mentha Rotundifolia Leaf Extract, Camellia Sinensis Leaf Extract, Thymus Vulgaris (Thyme) Leaf Extract, Hydrolyzed Hyaluronic Acid, Methyl Methacrylate Crosspolymer, Disteardimonium Hectorite, Polyglyceryl-6 Polyricinoleate, Triethylhexanoin, Polymethylsilsesquioxane, Triethoxycaprylylsilane, 1,2-Hexanediol, Polyglyceryl-2 Dipolyhydroxystearate, Panthenol, Lauryl Dimethicone/Polyglycerin-3 Crosspolymer, Butylene Glycol, Caprylyl Glycol, Glyceryl Caprylate, Adenosine, Dipropylene Glycol, Tocopherol, Maltodextrin, Sodium Citrate, Caesalpinia Spinosa Gum, Isomalt, Lactobacillus, Hydroxypropyltrimonium Hyaluronate, Ascorbic Acid, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate",For all skin types,70+40ml,Face Sunscreen
Scinic UV Expert Repair Sun Essence SPF50+ PA++++ 50ml,Scinic,https://global.oliveyoung.com/product/detail?prdtNo=GA250329735,5.0,US$28.00,"Water, Dibutyl Adipate, Propanediol, Polymethylsilsesquioxane, Ethylhexyl Triazone, Niacinamide, Drometrizole Trisiloxane Caprylyl Methicone, Terephthalylidene Dicamphor Sulfonic Acid, 2,3-Butanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Tromethamine, 1,2-Hexanediol, Pentylene Glycol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Poly C10-30 Alkyl Acrylate, Polyglyceryl-3 Methylglucose Distearate, Hydrogenated Polycyclopentadiene, Hydrogenated Polyisobutene, Polyglyceryl-3 Distearate, Glycerin, Microcrystalline Cellulose, Sphingomonas Ferment Extract, Inulin Lauryl Carbamate, Ethylhexylglycerin, Fragrance, Cellulose Gum, Sodium Stearoyl Glutamate, Adenosine, Glyceryl Stearate Citrate, Ascorbic Acid Polypeptide, Ectoin, Tocopherol, Hydrolyzed Hyaluronic Acid, Buddleja Officinalis Flower Extract, Sodium DNA",For all skin types,50ml,Face Sunscreen
THE SAEM UV Perfection Poreless Tone Up Sun Cream 50ml 1+1 Set,THE SAEM,https://global.oliveyoung.com/product/detail?prdtNo=GA250329691,,US$24.50,"Water, Zinc Oxide, Caprylyl Methicone, C9-12 Alkane, Butyloctyl Salicylate, Propylheptyl Caprylate, Polymethylsilsesquioxane, Niacinamide, Glycerin, Diethylhexyl 2,6-Naphthalate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Trimethylpentanediol/Adipic Acid/Glycerin Crosspolymer, Ficus Carica (Fig) Fruit Extract, Centella Asiatica Extract, Borago Officinalis Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Hydrogenated Lecithin, Titanium Dioxide, Disteardimonium Hectorite, Polyglyceryl-2 Dipolyhydroxystearate, Triethoxycaprylylsilane, Dimethiconol, Trisiloxane, Magnesium Sulfate, Trimethylsiloxysilicate, 1,2-Hexanediol, Polyhydroxystearic Acid, Coco-Caprylate/Caprate, Glyceryl Caprylate, Dextrin Palmitate/Ethylhexanoate, Caprylyl Glycol, PEG-12 Dimethicone/PPG-20 Crosspolymer, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Ethylhexylglycerin, Neopentyl Glycol Diethylhexanoate, Adenosine, Aluminum Hydroxide, Methyl Methacrylate Crosspolymer, Tocopherol, Glutathione, 3-O-Ethyl Ascorbic Acid, Calamine, Butylene Glycol, Glyceryl Glucoside, Ethanol, Lecithin, Pistacia Lentiscus (Mastic) Gum, Ceramide NP, Fragrance, Iron Oxide Yellow, Iron Oxide Red",For all skin types,50ml*2ea,Face Sunscreen
Shingmulnara Watery Sun Gel 80ml (+Sun Gel 60ml),Shingmulnara,https://global.oliveyoung.com/product/detail?prdtNo=GA250329674,5.0,US$34.00,"Water, Tripropylene glycol Cyclopentasiloxane, Dibutyl Adipate, Diisopropyl Adipate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Octocrylene, Niacinamide, Polymethylsilsesquioxane, Terephthalylidene Dicamphor Sulfonic Acid, Cetearyl Alcohol, Tromethamine, 1,2-Hexanediol, Aloe Barbadensis Leaf Extract, Sodium Hyaluronate, Dimethicone, Pentylene Glycol, C13-15 Alkane, Hydroxyethyl Urea, C13-16 Isoalkane, Sodium Polyacryloyldimethyl Taurate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Olivate, Poly C10-30 Alkyl Acrylate, Sorbitan Olivate, Sodium Stearoyl Glutamate, Butylene Glycol, Polyglyceryl-10 Myristate, Dimethiconol, Glyceryl Glucoside, Methylpropanediol, Ethylhexylglycerin, Polyacrylate Crosspolymer-6, Polyether-1, Adenosine, Glycerin, Arginine, Tocopherol, Carbomer, Fragrance",■ For all skin types,60mL / 60mL*2 / 80mL+60mL,Face Sunscreen
Shingmulnara Light Watery Sun Gel 60ml*2ea,Shingmulnara,https://global.oliveyoung.com/product/detail?prdtNo=GA250329673,4.7,US$17.90,"Water, Tripropylene glycol Cyclopentasiloxane, Dibutyl Adipate, Diisopropyl Adipate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Octocrylene, Niacinamide, Polymethylsilsesquioxane, Terephthalylidene Dicamphor Sulfonic Acid, Cetearyl Alcohol, Tromethamine, 1,2-Hexanediol, Aloe Barbadensis Leaf Extract, Sodium Hyaluronate, Dimethicone, Pentylene Glycol, C13-15 Alkane, Hydroxyethyl Urea, C13-16 Isoalkane, Sodium Polyacryloyldimethyl Taurate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Olivate, Poly C10-30 Alkyl Acrylate, Sorbitan Olivate, Sodium Stearoyl Glutamate, Butylene Glycol, Polyglyceryl-10 Myristate, Dimethiconol, Glyceryl Glucoside, Methylpropanediol, Ethylhexylglycerin, Polyacrylate Crosspolymer-6, Polyether-1, Adenosine, Glycerin, Arginine, Tocopherol, Carbomer, Fragrance",■ For all skin types,60mL / 60mL*2 / 80mL+60mL,Face Sunscreen
AGE 20’s Glow-Fit Tone Up Sun Pact 12.5g Refill Set,AGE 20's,https://global.oliveyoung.com/product/detail?prdtNo=GA250329663,,US$29.60,"Water, Titanium Dioxide, Dicaprylyl Carbonate, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Cyclopentasiloxane, Caprylic/Capric Triglyceride, Octocrylene, Coco-Caprylate/Caprate, Euphorbia Cerifera (Candelilla) Wax, Butylene Glycol, Cyclohexasiloxane, Phenyl Trimethicone, Niacinamide, Dimer Dilinoleyl Dimer Dilinoleate, Stearyl Heptanoate, Propylene Glycol Dicaprylate/Dicaprate, Cetyl PEG/PPG-10/1 Dimethicone, Polymethylsilsesquioxane, Silica, 1,2-Hexanediol, Propanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Panthenol, Stearic Acid, Aluminum Hydroxide, C30-45 Alkyl Methicone, p-Anisic Acid, Dimethicone, C30-45 Olefin, Glycerin, Polyisobutene, Caprylyl Glycol, Betaine, Hydrogenated Olive Oil Unsaponifiables, Triethoxycaprylylsilane, Dimethicone/PEG-10/15 Crosspolymer, Ethylhexylglycerin, Hyaluronic Acid, Alumina, Adenosine, Dimethicone/Vinyl Dimethicone Crosspolymer, Centella Asiatica Extract, Maltodextrin, Hydrolyzed Acacia Macrostachya Seed Extract, Kaolin, Xylitylglucoside, Dodecenyl Stearylsuccinamide, Ferulic Acid, Ethylhexyl Palmitate, Anhydroxylitol, Beta-Glucan, Sclerotium Gum, BHT, Xylitol, Madecassoside, Sodium Hyaluronate, Dipropylene Glycol, Astaxanthin, Pentylene Glycol, Polyglyceryl-10 Diisostearate, Fullerenes, Hydrogenated Lecithin, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Glucose, Sodium Citrate, Ceramide NP, Trihydroxystearin, Diamond Powder, Tocopherol, Vitis Vinifera (Grape) Juice Extract, PVP, Lecithin, Glucomannan, Fragrance, Iron Oxide Yellow, Iron Oxide Red, Ultramarines",For all skin types,12.5g*2,Face Sunscreen
NIVEA UV Face Young-Age Q10 Sun Cream 50ml,NIVEA,https://global.oliveyoung.com/product/detail?prdtNo=GA250329409,,US$19.00,"Water,Alcohol Denat.,Butyl Methoxydibenzoylmethane,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Isopropyl Palmitate,C12-15 Alkyl Benzoate,Glycerin,Dibutyl Adipate,Ethylhexyl Triazone,Butylene Glycol Dicaprylate/Dicaprate,Cetearyl Alcohol,Distarch Phosphate,Glyceryl Stearate,Phenylbenzimidazole Sulfonic Acid,Tapioca Flour,Diethylamino Hydroxybenzoyl Hexyl Benzoate,Hydroxypropyl Starch Phosphate, Cocoglycerides,Hydrogenated Coco-Glycerides,Hydrogenated Rapeseed Oil, Silica Dimethyl Silylate,Hydroxyacetophenone,Phenoxyethanol,Xanthan Gum,Sodium Stearoyl Glutamate,Sodium Hydroxide,Fragrance,Ethylhexylglycerin,Tocopheryl Acetate,Trisodium EDTA,Linalool,Ubiquinone,Glycyrrhiza Inflata Root Extract,Benzyl Alcohol,Sodium Chloride,Alpha-Isomethyl Ionone,Limonene,Geraniol,Citronellol","This sun care product helps make your skin look and feel firm, clear and luminous.",50ml,Face Sunscreen
BEYOND Angel Aqua All Care Moisture Sun Cream 50ml Double Pack,BEYOND,https://global.oliveyoung.com/product/detail?prdtNo=GA250329209,4.0,US$17.85,"Water, Ethylhexyl Methoxycinnamate, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, Dimethicone, C12-15 Alkyl Benzoate, Glycerin, Niacinamide, Phenylbenzimidazole Sulfonic Acid, Titanium Dioxide, 1,2-Hexanediol, Potassium Cetyl Phosphate, Tromethamine, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Panthenol, Polyglyceryl-3 Methylglucose Distearate, Palmitic Acid, Aluminum Stearate, Polyacrylate Crosspolymer-6, Polyurethane-15, Stearic Acid, Polyhydroxystearic Acid, Xanthan Gum, Citrus Paradisi (Grapefruit) Peel Oil, Polysilicone-11, Alumina, Butylene Glycol, Citrus Aurantifolia (Lime) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Lavandula Angustifolia (Lavender) Oil, Adenosine, Trisodium EDTA, Anthemis Nobilis Flower Oil, Caprylyl Glycol, Decyl Glucoside, Anthriscus Sylvestris Extract, Madecassoside, Vitis Vinifera (Grape) Vine Sap, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Artemisia Annua Extract, Azadirachta Indica Leaf Extract, Camellia Sinensis Leaf Extract, Pentylene Glycol, Bambusa Arundinacea Juice, Betula Platyphylla Japonica Juice, Trichosanthes Kirilowii Root Extract, Ethylhexylglycerin, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Soluble Proteoglycan, Limonene, Linalool, Citral, Geraniol",For all skin types,[Original Product]50mL*2,Face Sunscreen
NIVEA Sun Sensitive Face Sun Cream 50ml,NIVEA,https://global.oliveyoung.com/product/detail?prdtNo=GA250329203,,US$19.00,"Water,Alcohol Denat.,Butyl Methoxydibenzoylmethane,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Isopropyl Palmitate,C12-15 Alkyl Benzoate,Dibutyl Adipate,Ethylhexyl Triazone,Butylene Glycol Dicaprylate/Dicaprate,Cetearyl Alcohol,Distarch Phosphate,Glyceryl Stearate,Phenylbenzimidazole Sulfonic Acid,Tapioca Flour,Diethylamino Hydroxybenzoyl Hexyl Benzoate,Methylpropanediol,Glycerin,Hydroxypropyl Starch Phosphate, Cocoglycerides,Hydrogenated Coco-Glycerides,Hydrogenated Rapeseed Oil, Silica Dimethyl Silylate,Hydroxyacetophenone,Xanthan Gum,Sodium Stearoyl Glutamate,Ethylhexylglycerin,Sodium Hydroxide,Tocopheryl Acetate,Trisodium EDTA,Glycyrrhiza Inflata Root Extract,Sodium Chloride",The soothing and protective formula provides safe sun protection even for sensitive skin.,50ml,Face Sunscreen
PURCELL Pixcell Biom UV Moisturizer 40ml,PURCELL,https://global.oliveyoung.com/product/detail?prdtNo=GA250329202,,US$24.59,"Water, Zinc Oxide (CI 77947), Coco-Caprylate/Caprate, Butylene Glycol, Glycerin, Polyhydroxystearic Acid, Butyloctyl Salicylate, Caprylyl Methicone, Sodium Hyaluronate, Bifida Ferment Lysate (9ppm), Lactobacillus Ferment Lysate (9ppm), Beheneth-25, Polymethylsilsesquioxane, Silica, Triethoxycaprylylsilane, Pentylene Glycol, 1,2-Hexanediol, Cetearyl Olivate, Sorbitan Olivate, Glyceryl Stearate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Urea, Hydroxyacetophenone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acetyl Glucosamine, Sodium Hyaluronate Crosspolymer, Caprylyl Glycol, Hydroxypropyl Cyclodextrin, 7-Dehydrocholesterol, Ethylhexylglycerin, Disodium EDTA, Xanthan Gum",For all skin types,40ml,Face Sunscreen
